# t,y_pred
0.000000000000000000e+00,3.503669053316116333e-03
4.545454401522874832e-03,3.611404448747634888e-03
9.090908803045749664e-03,3.921333700418472290e-03
1.363636367022991180e-02,4.433516412973403931e-03
1.818181760609149933e-02,5.147341638803482056e-03
2.272727340459823608e-02,6.064582616090774536e-03
2.727272734045982361e-02,7.183130830526351929e-03
3.181818127632141113e-02,8.505363017320632935e-03
3.636363521218299866e-02,1.003053411841392517e-02
4.090908914804458618e-02,1.175718382000923157e-02
4.545454680919647217e-02,1.368712261319160461e-02
5.000000074505805969e-02,1.582011952996253967e-02
5.454545468091964722e-02,1.815554127097129822e-02
5.909090861678123474e-02,2.069336548447608948e-02
6.363636255264282227e-02,2.343444153666496277e-02
6.818182021379470825e-02,2.637779340147972107e-02
7.272727042436599731e-02,2.952497825026512146e-02
7.727272808551788330e-02,3.287375345826148987e-02
8.181817829608917236e-02,3.642598912119865417e-02
8.636363595724105835e-02,4.018101468682289124e-02
9.090909361839294434e-02,4.413828626275062561e-02
9.545454382896423340e-02,4.829865321516990662e-02
1.000000014901161194e-01,5.266193673014640808e-02
1.045454517006874084e-01,5.722777917981147766e-02
1.090909093618392944e-01,6.199648603796958923e-02
1.136363670229911804e-01,6.696781516075134277e-02
1.181818172335624695e-01,7.214118540287017822e-02
1.227272748947143555e-01,7.751832902431488037e-02
1.272727251052856445e-01,8.309730887413024902e-02
1.318181753158569336e-01,8.887916803359985352e-02
1.363636404275894165e-01,9.486351907253265381e-02
1.409090906381607056e-01,1.010502874851226807e-01
1.454545408487319946e-01,1.074403002858161926e-01
1.500000059604644775e-01,1.140313446521759033e-01
1.545454561710357666e-01,1.208263039588928223e-01
1.590909063816070557e-01,1.278229653835296631e-01
1.636363565921783447e-01,1.350215077400207520e-01
1.681818217039108276e-01,1.424226313829421997e-01
1.727272719144821167e-01,1.500267237424850464e-01
1.772727221250534058e-01,1.578322947025299072e-01
1.818181872367858887e-01,1.658404022455215454e-01
1.863636374473571777e-01,1.740512400865554810e-01
1.909090876579284668e-01,1.824635118246078491e-01
1.954545527696609497e-01,1.910778433084487915e-01
2.000000029802322388e-01,1.998944133520126343e-01
2.045454531908035278e-01,2.089130133390426636e-01
2.090909034013748169e-01,2.181339561939239502e-01
2.136363685131072998e-01,2.275566309690475464e-01
2.181818187236785889e-01,2.371814697980880737e-01
2.227272689342498779e-01,2.470075041055679321e-01
2.272727340459823608e-01,2.570360302925109863e-01
2.318181842565536499e-01,2.672663033008575439e-01
2.363636344671249390e-01,2.776981592178344727e-01
2.409090846776962280e-01,2.883328199386596680e-01
2.454545497894287109e-01,2.991682291030883789e-01
2.500000000000000000e-01,3.102059960365295410e-01
2.545454502105712891e-01,3.214460313320159912e-01
2.590909004211425781e-01,3.328874409198760986e-01
2.636363506317138672e-01,3.445298969745635986e-01
2.681818306446075439e-01,3.563749492168426514e-01
2.727272808551788330e-01,3.684221208095550537e-01
2.772727310657501221e-01,3.806696832180023193e-01
2.818181812763214111e-01,3.931197226047515869e-01
2.863636314868927002e-01,4.057711660861968994e-01
2.909090816974639893e-01,4.186239838600158691e-01
2.954545319080352783e-01,4.316792488098144531e-01
3.000000119209289551e-01,4.449362754821777344e-01
3.045454621315002441e-01,4.583942294120788574e-01
3.090909123420715332e-01,4.720536768436431885e-01
3.136363625526428223e-01,4.859154224395751953e-01
3.181818127632141113e-01,4.999789297580718994e-01
3.227272629737854004e-01,5.142427682876586914e-01
3.272727131843566895e-01,5.287094116210937500e-01
3.318181931972503662e-01,5.433776378631591797e-01
3.363636434078216553e-01,5.582463145256042480e-01
3.409090936183929443e-01,5.733173489570617676e-01
3.454545438289642334e-01,5.885897874832153320e-01
3.499999940395355225e-01,6.040635704994201660e-01
3.545454442501068115e-01,6.197389960289001465e-01
3.590908944606781006e-01,6.356151700019836426e-01
3.636363744735717773e-01,6.516941189765930176e-01
3.681818246841430664e-01,6.679736971855163574e-01
3.727272748947143555e-01,6.844550967216491699e-01
3.772727251052856445e-01,7.011373043060302734e-01
3.818181753158569336e-01,7.180215120315551758e-01
3.863636255264282227e-01,7.351063489913940430e-01
3.909091055393218994e-01,7.523922324180603027e-01
3.954545557498931885e-01,7.698794007301330566e-01
4.000000059604644775e-01,7.875678539276123047e-01
4.045454561710357666e-01,8.054574728012084961e-01
4.090909063816070557e-01,8.235486149787902832e-01
4.136363565921783447e-01,8.418392539024353027e-01
4.181818068027496338e-01,8.603320121765136719e-01
4.227272868156433105e-01,8.790236115455627441e-01
4.272727370262145996e-01,8.979170322418212891e-01
4.318181872367858887e-01,9.170103073120117188e-01
4.363636374473571777e-01,9.363052845001220703e-01
4.409090876579284668e-01,9.557983875274658203e-01
4.454545378684997559e-01,9.754934906959533691e-01
4.499999880790710449e-01,9.953881502151489258e-01
